key,source,Translation
E886AA2044D66D87A4D291B8F53667D7,ฉันต้องเตรียมตัวสำหรับการต่อสู้ จนกว่าจะถึงเวลานั้น จงเข้มแข็งและรักษาความหวังให้คงอยู่ภายในกำแพงเหล่านี้,ข้าต้องเตรียมตัวสำหรับการต่อสู้ จนกว่าจะถึงเวลานั้น จงเข้มแข็งและรักษาความหวังให้คงอยู่ภายในกำแพงเหล่านี้
EA8BBA62459AC98F864E249D8E0B1BFE,ฉันต้องการให้คุณโปร่งใสกับฉัน ข้อโต้แย้งที่ อเล็กซ์ อมานิตา ได้ยินที่บ้านของคุณ มันเกี่ยวกับอะไร?,ข้าต้องการให้ท่านโปร่งใสกับข้า ข้อโต้แย้งที่ อเล็กซ์ อมานิตา ได้ยินที่บ้านของท่าน มันเกี่ยวกับอะไร?
92F76D864D27F4BDE6510484D480568E,ฉันต้องการให้คุณรวบรวมสมุนไพรจากป่าใกล้เคียง พวกมันจำเป็นต่อการวิจัยของฉัน,ข้าต้องการให้ท่านรวบรวมสมุนไพรจากป่าใกล้เคียง พวกมันจำเป็นต่อการวิจัยของข้า
CBD3F201441C237C7B7EF28A5E99B80F,ฉันต้องการให้คุณดูจดหมายนี้ที่พบในท้องของปลาเทราท์สีทอง อย่าถาม,ข้าต้องการให้ท่านดูจดหมายนี้ที่พบในท้องของปลาเทราท์สีทอง อย่าถาม
98D6F91947C7743D05C0D4A73600EECA,ฉันต้องการให้คุณนำสิ่งนี้ไปให้ช่างตีเหล็ก ฟินตัน มอลเล็ต ในเมือง ฮอร์นดีน เขาเป็นช่างทำอาวุธที่ดีที่สุดที่ฉันรู้จัก บางทีเขาอาจจะคิดอะไรบางอย่างออก,ข้าต้องการให้ท่านนำสิ่งนี้ไปให้ช่างตีเหล็ก ฟินตัน มอลเล็ต ในเมือง ฮอร์นดีน เขาเป็นช่างทำอาวุธที่ดีที่สุดที่ข้ารู้จัก บางทีเขาอาจจะคิดอะไรบางอย่างออก
6CDBC4084B96C5C2A0613A9DBDDDB479,ฉันต้องการให้คุณบอกฉันว่าคุณเป็นใคร,ข้าต้องการให้ท่านบอกข้าว่าท่านเป็นใคร
8F425878414FAD215581608F91C79812,ฉันต้องการความช่วยเหลือจากคุณ ฉันรู้ว่ามันอาจไม่ใช่เวลาที่ดีที่สุด แต่ถ้าไม่มีเธอ เราก็ลำบาก,ข้าต้องการความช่วยเหลือจากท่าน ข้ารู้ว่ามันอาจไม่ใช่เวลาที่ดีที่สุด แต่ถ้าไม่มีท่าน เราก็ลำบาก
33F050F74B14C76D29012A96C415C0D5,ฉันไม่เคยคิดว่าจะได้รับเงินจากการเข้าไปยุ่ง ขอบคุณ ฉันคิดว่า,ข้าไม่เคยคิดว่าจะได้รับเงินจากการเข้าไปยุ่ง ขอบคุณ ข้าคิดว่า
5B6015D14652CF5E0E1281A358CCD750,ฉันไม่เคยคิดเลยว่าฉันจะคิดถึงเสียงขุดของอีเต้อ จนกระทั่งฉันเกษียณจากการขุด ตอนนี้ ทุกครั้งที่ฉันได้ยินคนกำลังทุบหินดินเผา ฉันก็จะคิดถึงมัน,ข้าไม่เคยคิดเลยว่าข้าจะคิดถึงเสียงขุดของอีเต้อ จนกระทั่งข้าเกษียณจากการขุด ตอนนี้ ทุกครั้งที่ข้าได้ยินคนกำลังทุบหินดินเผา ข้าก็จะคิดถึงมัน
5EED9B724529867DD58670B572824CA0,ฉันไม่เคยคิดว่าฉันจะพูดแบบนี้ แต่ฉันคิดถึงกลิ่นของดินเหนียว อย่างน้อยมันก็เป็นสิ่งที่คุ้นเคยในหมู่บ้านที่ถูกทอดทิ้งแห่งนี้,ข้าไม่เคยคิดว่าข้าจะพูดแบบนี้ แต่ข้าคิดถึงกลิ่นของดินเหนียว อย่างน้อยมันก็เป็นสิ่งที่คุ้นเคยในหมู่บ้านที่ถูกทอดทิ้งแห่งนี้
8B83A852410EB22A42C6FA9342C88EAB,ฉันไม่เพียงแต่มีโรงสีที่ใหญ่ที่สุดเท่านั้น แต่ยังมีโรงสีที่ดีที่สุดอีกด้วย ปู่ของฉันทุ่มเททั้งแรงกายและแรงใจในการสร้างมันขึ้นมา,ข้าไม่เพียงแต่มีโรงสีที่ใหญ่ที่สุดเท่านั้น แต่ยังมีโรงสีที่ดีที่สุดอีกด้วย ปู่ของข้าทุ่มเททั้งแรงกายและแรงใจในการสร้างมันขึ้นมา
D6EF75474F3E6954E7CF46B792D2D960,ฉันเป็นหนี้เขาครั้งหนึ่งหลังจากที่เขารักษาผื่นที่ฉันมี… บริเวณที่บอบบาง,ข้าเป็นหนี้เขาครั้งหนึ่งหลังจากที่เขารักษาผื่นที่ข้ามี… บริเวณที่บอบบาง
3ACA46144CE96912981AC6B766DFC1EE,ฉันไม่ต้องการเปิดเผยข้อมูลเพิ่มเติมเกี่ยวกับตัวเอง ดังนั้นกรุณาออกไปซะ,ข้าไม่ต้องการเปิดเผยข้อมูลเพิ่มเติมเกี่ยวกับตัวเอง ดังนั้นกรุณาออกไปซะ
42BB682D4B23382931B2B5B961E2EF5D,ฉันคิดว่าเทโอดอร์จ่ายเงินให้คุณเพื่อส่งสินค้า ไม่ใช่เพื่อถามคำถาม,ข้าคิดว่าเทโอดอร์จ่ายเงินให้ท่านเพื่อส่งสินค้า ไม่ใช่เพื่อถามคำถาม
FFE775E44008303E26F9B38014840CD6,ฉันคิดว่าคุณจะต้องอยู่ในแดนใต้สักพักหนึ่ง ดังนั้นฉันคิดว่าคุณควรทำงานในแคมป์ของคุณ มันคือบ้านอันแสนอบอุ่นของคุณ,ข้าคิดว่าท่านจะต้องอยู่ในแดนใต้สักพักหนึ่ง ดังนั้นข้าคิดว่าท่านควรทำงานในแคมป์ของท่าน มันคือบ้านอันแสนอบอุ่นของท่าน
3AC1DDF84AD5FCD7E74C76BF22EB8A3A,ฉันสัญญาว่าจะไป ตอนนี้ฉันต้องไปแล้ว,ข้าสัญญาว่าจะไป ตอนนี้ข้าต้องไปแล้ว
2EBA26FA409F92BD25DD9F8307458067,ฉันสัญญาว่าฉันจะ,ข้าสัญญาว่าข้าจะ
C659199D4DAE9EBA1A3202BA5DB1800D,ฉันสัญญาว่าจะไม่ทำ,ข้าสัญญาว่าจะไม่ทำ
C724970C4E43AAD28CA0309A21DB6BE6,ฉันสัญญาว่าฉันจะไม่บอกใครถ้าคุณช่วยฉัน ฉันแค่พยายามช่วยเพื่อน,ข้าสัญญาว่าข้าจะไม่บอกใครถ้าท่านช่วยข้า ข้าแค่พยายามช่วยเพื่อน
5156C51749F7AB95E708DB85E49C282C,ฉันสัญญา ต่อไปจากนี้จะไม่มีความลับหรือคำโกหกอีกไป,ข้าสัญญา ต่อไปจากนี้จะไม่มีความลับหรือคำโกหกอีกไป
2C2B1F28451A8BAE66FEE486B27152EA,ฉันถึงบ้านของเขาและได้ยินเสียงพูดอย่างร้อนรนอยู่ข้างใน พวกเขากำลังโต้เถียงกัน แต่ไม่มีใครขึ้นเสียงซึ่งทำให้ฟังดูรุนแรงยิ่งขึ้น,ข้าถึงบ้านของเขาและได้ยินเสียงพูดอย่างร้อนรนอยู่ข้างใน พวกเขากำลังโต้เถียงกัน แต่ไม่มีใครขึ้นเสียงซึ่งทำให้ฟังดูรุนแรงยิ่งขึ้น
E12510C24DCAAB5AE7FC23B3C6E97FF8,ฉันหวังเป็นอย่างยิ่งว่าทั้งหมดนี้จะต้องคุ้มค่า,ข้าหวังเป็นอย่างยิ่งว่าทั้งหมดนี้จะต้องคุ้มค่า
08E898B74B98E14001D56E83A57DF03F,ฉันหวังเป็นอย่างยิ่งว่าคุณจะไม่ใช้วิธีลับ ๆ ล่อ ๆ ด้วยชุดเกราะหนา ๆ นี้,ข้าหวังเป็นอย่างยิ่งว่าท่านจะไม่ใช้วิธีลับ ๆ ล่อ ๆ ด้วยชุดเกราะหนา ๆ นี้
67566C22414C1A01EC50D5B0061A98BC,ฉันจำได้ว่าผู้ใหญ่บ้านสเตนกังวลมาก จนกระทั่งกิลรอย ล็อกซลีย์มาถึงหมู่บ้าน แต่พวกเขาเป็นเพื่อนกัน ฉันเลยไม่แน่ใจว่าคุณจะอ่านอะไรในนั้นได้บ้าง,ข้าจำได้ว่าผู้ใหญ่บ้านสเตนกังวลมาก จนกระทั่งกิลรอย ล็อกซลีย์มาถึงหมู่บ้าน แต่พวกเขาเป็นเพื่อนกัน ข้าเลยไม่แน่ใจว่าท่านจะอ่านอะไรในนั้นได้บ้าง
E52CB53D432BA5B8F9D8E2BFCAC79578,ฉันขอปฏิเสธที่จะพูดคุยกับคนที่ข่มขู่ผู้ปกครองดินแดน ในวันหนึ่งฉันจะกลับมา แล้วฉันจะทวงคืนความยุติธรรม,ข้าขอปฏิเสธที่จะพูดคุยกับคนที่ข่มขู่ผู้ปกครองดินแดน ในวันหนึ่งข้าจะกลับมา แล้วข้าจะทวงคืนความยุติธรรม
5D050F724B5E6D5E23F8A1B1CCE4DE5B,ฉันอาศัยความมีน้ำใจของผู้สัญจรผ่านไปมา มันไม่มาก แต่ก็ทำให้ฉันอิ่มอย่างน้อยก็สักพักหนึ่ง คุณช่วยสำรองเงินทอนไว้ให้ฉันได้ไหม?,ข้าอาศัยความมีน้ำใจของผู้สัญจรผ่านไปมา มันไม่มาก แต่ก็ทำให้ข้าอิ่มอย่างน้อยก็สักพักหนึ่ง ท่านช่วยสำรองเงินทอนไว้ให้ข้าได้ไหม?
CB6277394A6D928199BF8593318DB67D,ฉันจำได้แล้ว,ข้าจำได้แล้ว
372055494C2D413BB5B3DC8E7CD483E4,ฉันจำความพยายามในอดีตของเราได้ เราจะไม่ล้มเหลวในครั้งนี้ ฉันจะเป็นผู้นำการกบฏครั้งนี้,ข้าจำความพยายามในอดีตของเราได้ เราจะไม่ล้มเหลวในครั้งนี้ ข้าจะเป็นผู้นำการกบฏครั้งนี้
BFA24CC44F336F5A616751A5764F25C3,ฉันจำความพยายามในอดีตของเราได้ เราจะไม่สะดุดในครั้งนี้ ฉันพร้อมที่จะเป็นผู้นำการกบฏนี้,ข้าจำความพยายามในอดีตของเราได้ เราจะไม่สะดุดในครั้งนี้ ข้าพร้อมที่จะเป็นผู้นำการกบฏนี้
BA6F66F347670F654958C499D75AB944,ฉันต้องการคนไปรวบรวมกระสอบข้าวกับข้าวบาร์เลย์จากชาวนามาให้ฉัน,ข้าต้องการคนไปรวบรวมกระสอบข้าวกับข้าวบาร์เลย์จากชาวนามาให้ข้า
2AE8B277428ED7430D1458B648D0C42D,เมื่อวานฉันเห็นเขายืนอยู่ที่ชานเมือง เพิ่งเริ่มต้นในป่า ฉันเดินเข้ามาและกล่าวสวัสดีเช่นเดียวกับคุณ,เมื่อวานข้าเห็นเขายืนอยู่ที่ชานเมือง เพิ่งเริ่มต้นในป่า ข้าเดินเข้ามาและกล่าวสวัสดีเช่นเดียวกับท่าน
DB268EDF4765785A3E1BED83840D74C9,ฉันเห็นทหารรับจ้างหรือทหารอยู่ในป่าใกล้ ๆ มีอาวุธดีเกินกว่าจะเป็นชาวบ้านหรือฤาษีได้,ข้าเห็นทหารรับจ้างหรือทหารอยู่ในป่าใกล้ ๆ มีอาวุธดีเกินกว่าจะเป็นชาวบ้านหรือฤาษีได้
4AF57FD24D6139E8474912AFC84857B7,ฉันเห็นสัญลักษณ์บนหีบของใครบางคน พวกเขาแต่งกายด้วยชุดสีดำทั้งหมด พูดบางอย่างกับหนึ่งในกลุ่มบริแกนด์ แต่ฉันไม่ได้ยินอะไร,ข้าเห็นตราบนหีบของใครบางคน พวกเขาแต่งกายด้วยชุดสีดำทั้งหมด พูดบางอย่างกับหนึ่งในกลุ่มบริแกนด์ แต่ข้าไม่ได้ยินอะไร
4E5846B943C5BBE9E0969B848A7C2B5E,ฉันเห็นสัญลักษณ์บนหีบของใครบางคน พวกเขาแต่งกายด้วยชุดสีดำทั้งหมด พูดบางอย่างกับหนึ่งในกลุ่มบริแกนด์ แต่ฉันไม่ได้ยินอะไร,ข้าเห็นตราบนหีบของใครบางคน พวกเขาแต่งกายด้วยชุดสีดำทั้งหมด พูดบางอย่างกับหนึ่งในกลุ่มบริแกนด์ แต่ข้าไม่ได้ยินอะไร
92B486544CB35C32B38528BCAFAF8E3B,ฉันเห็นสิ่งที่คุณทำ! มันเหลือเชื่อมาก! คุณและคนของคุณวิ่งผ่านพวกเขาเหมือนไม่มีอะไรเลย,ข้าเห็นสิ่งที่ท่านทำ! มันเหลือเชื่อมาก! ท่านและคนของท่านวิ่งผ่านพวกเขาเหมือนไม่มีอะไรเลย
B3E7C73D46134B8956F85DB5944B09E1,ฉันเห็นสิ่งที่คุณทำ! มันเหลือเชื่อมาก! คุณและคนของคุณวิ่งผ่านพวกเขาเหมือนไม่มีอะไรเลย,ข้าเห็นสิ่งที่ท่านทำ! มันเหลือเชื่อมาก! ท่านและคนของท่านวิ่งผ่านพวกเขาเหมือนไม่มีอะไรเลย
03375AF8437F991517A7EFB85390665A,ฉันเห็นคุณมองสมาชิกของเรา คุณสนใจที่จะกลายเป็นเสาหลักแห่งความแข็งแกร่ง ปรมาจารย์ด้านอาวุธ และเป็นเป้าหมายปองของทุกคนหรือไม่? คุณมาถูกที่แล้ว!,ข้าเห็นท่านมองสมาชิกของเรา ท่านสนใจที่จะเป็นเสาหลักแห่งความแข็งแกร่ง ปรมาจารย์ด้านอาวุธ และเป็นที่หมายปองของทุกคนหรือไม่? ท่านมาถูกที่แล้ว!
32975578418961366B75FA8ADFB85EA5,ฉันขอชื่นชมความมีน้ำใจของคนแปลกหน้าเช่นคุณ ช่วงนี้ชีวิตค่อนข้างลำบาก แต่ฉันก็พยายามทำสิ่งเล็ก ๆ น้อย ๆ ที่ฉันมี คุณช่วยสำรองเงินทอนไว้ให้ฉันได้ไหม?,ข้าขอชื่นชมความมีน้ำใจของคนแปลกหน้าเช่นท่าน ช่วงนี้ชีวิตค่อนข้างลำบาก แต่ข้าก็พยายามทำสิ่งเล็ก ๆ น้อย ๆ ที่ข้ามี ท่านช่วยสำรองเงินทอนไว้ให้ข้าได้ไหม?
63844AB147E8A6153799A4A089F33E92,ฉันเห็นแล้วว่าตอนนี้ฉันจะต้องอยู่คนเดียวต่อไป,ข้าเห็นแล้วว่าตอนนี้ข้าจะต้องอยู่คนเดียวต่อไป
78B968D64130E2DA7C10448EB1B91A42,ฉันเห็นเธอยังเร่ร่อนอยู่ เธอเปลี่ยนใจหรือเปล่า? ฉันยังต้องการความช่วยเหลือ,ข้าเห็นท่านยังอยู่แถวนี้ ท่านเปลี่ยนใจแล้วรึ? ข้ายังต้องการความช่วยเหลืออยู่นะ
270023A94913CE7D46A90C9AEFC75826,ฉันเห็นคุณมาจากแดนไกล ที่แฮนดีน เราพยายามมีอัธยาศัยดี คืนแรกของคุณฟรี,ข้าเห็นท่านมาจากแดนไกล ที่แฮรินดีน เราพยายามมีอัธยาศัยดี คืนแรกของท่านฟรี
D50D327048C9F21ED1C465B19779381F,ฉันเห็นคุณมาจากแดนไกล ที่แฮนดีน เราพยายามมีอัธยาศัยดี คืนแรกของคุณฟรี,ข้าเห็นท่านมาจากแดนไกล ที่แฮรินดีน เราพยายามมีอัธยาศัยดี คืนแรกของท่านฟรี
BF928BC74D48F05633C1D6A9121E9639,ฉันเห็นคุณมีงานเยอะ,ข้าเห็นท่านมีงานเยอะ
74EE4DED46E84E4CED776B92C1711F58,ฉันเห็นคุณกำลังเดือดร้อน,ข้าเห็นท่านกำลังเดือดร้อน
E6EBDDED4F0989197C87A1B036CE132F,ฉันเห็นคุณกำลังลำบาก,ข้าเห็นท่านกำลังลำบาก
020915A046B2CDD79EFC83AF4B6F839D,ฉันเห็นว่าคุณมาใหม่ มีอะไรที่คุณต้องการความช่วยเหลือหรือไม่?,ข้าเห็นว่าท่านมาใหม่ ท่านต้องการความช่วยเหลืออะไรไหม?
1F66C7894CE7AFEA67E933AC087D697D,ฉันเห็นว่าคุณมาใหม่ มีอะไรที่คุณต้องการความช่วยเหลือหรือไม่?,ข้าเห็นว่าท่านมาใหม่ มีอะไรที่ท่านต้องการความช่วยเหลือหรือไม่?
3153B8A649B03738EF2FECAE7BF249AF,ฉันเห็นว่าคุณมาใหม่ มีอะไรที่คุณต้องการความช่วยเหลือหรือไม่?,ข้าเห็นว่าท่านมาใหม่ มีอะไรที่ท่านต้องการความช่วยเหลือหรือไม่?
6E23AFA341C185671603B19885AA559B,ฉันเห็นว่าคุณมาใหม่ มีอะไรที่คุณต้องการความช่วยเหลือหรือไม่?,ข้าเห็นว่าท่านมาใหม่ มีอะไรที่ท่านต้องการความช่วยเหลือหรือไม่?
872434FE40901ED765138D9AF5C17C57,ฉันเห็นว่าคุณมาใหม่ มีอะไรที่คุณต้องการความช่วยเหลือหรือไม่?,ข้าเห็นว่าท่านมาใหม่ มีอะไรที่ท่านต้องการความช่วยเหลือหรือไม่?
C8BAEC61404826CBB1958ABA0F58D515,ฉันเห็นคุณเดือดร้อน,ข้าเห็นท่านเดือดร้อน
9EC01E624989B994AFE89AB8A116F83F,ฉันเข้าใจแล้ว กลับไปที่คำถามอื่นของฉัน,ข้าเข้าใจแล้ว กลับไปที่คำถามอื่นของข้า
048413754B6074E14AFFCFA62CADE234,ฉันเห็น,ข้าเห็น
09C604E148F21F9D6A4CFC9120B00A90,ฉันเห็น,ข้าเห็น
22FB69B14CCDD0B3DDEE7B9F1E0E5A32,ฉันเห็น,ข้าเห็น
AA8A7DAC4150C3FEE2C870907D6FF7AB,ฉันเห็น,ข้าเห็น
8CE934F14EF440694720F58CA2BA4F88,ฉันเห็น กลับไปที่คำถามอื่นของฉัน,ข้าเห็น กลับไปที่คำถามอื่นของข้า
AB73D82A4C34EC46FC47DDB6E97AD384,ฉันเห็น กลับไปที่คำถามอื่นของฉัน,ข้าเห็น กลับไปที่คำถามอื่นของข้า
F747DC684311D5659D82CFB5CEF76D1D,ฉันเห็น ฉันควรจะหาเรื่องเหยื่อนั้นดีกว่า,ข้าเห็น ข้าควรจะหาเรื่องเหยื่อนั้นดีกว่า
50935AE14555071445E563B5F7D9C3E5,ฉันเห็น ฉันไม่เชื่อมาเร็ค ฉันแค่ต้องการเรื่องราวจากคุณ ขอให้โชคดีกับงานสุดท้ายนะ ดาลิบอร์!,ข้าเห็น ข้าไม่เชื่อมาเร็ค ข้าแค่ต้องการเรื่องราวจากท่าน ขอให้โชคดีกับงานสุดท้ายนะ ดาลิบอร์!
D34A077142C51C33C83C02A809E9187D,ฉันเห็น ถ้าผมได้คะแนนเสียงก็ถือเป็นเกียรติอย่างยิ่ง ฉันมีคำถามอื่น ๆ,ข้าเห็น ถ้าผมได้คะแนนเสียงก็ถือเป็นเกียรติอย่างยิ่ง ข้ามีคำถามอื่น ๆ 
25DC177F42F8BF5D22B3A7B3F1815E83,ฉันรู้ ฉันขอถามคุณเรื่องอื่นหน่อย,ข้ารู้ ข้าขอถามท่านเรื่องอื่นหน่อย
628857BB4A45CA773D18CE85DF0F45E6,ฉันรู้ แล้วตลาดประมงนำความเจริญมาบ้างเหรอ?,ข้ารู้ แล้วตลาดประมงนำความเจริญมาบ้างเหรอ?
D564DC2540692698BF16E1B794BE02C6,ฉันรู้ ขอบคุณสำหรับคำแนะนำ,ข้ารู้ ขอบคุณสำหรับคำแนะนำ
3E4D8082404BBADFF90AEC97E0DA502F,ฉันรู้ ขอบคุณสำหรับข้อมูล ฉันจะไปเดี่ยวนี้แหละ,ข้ารู้ ขอบคุณสำหรับข้อมูล ข้าจะไปเดี่ยวนี้แหละ
DE5ACB0E4D9E487C623639AE52E06785,ฉันเห็น ขอขอบคุณสำหรับเวลาของคุณ,ข้าเห็น ขอขอบคุณสำหรับเวลาของท่าน
4A96AF874311CBBE960E2FB81BC93E6F,ฉันเห็น นั่นคือรอยเขียนของเขา โอเค… แต่เครื่องมือเหล่านี้มีค่า คุณเอาโดชมาด้วยหรือเปล่า?,ข้าเห็น นั่นคือรอยเขียนของเขา โอเค… แต่เครื่องมือเหล่านี้มีค่า ท่านเอาโดชมาด้วยหรือเปล่า?
2DF2DDE044A30F7814C76294237B7172,ฉันเห็น แล้วฉันจะต้องแสดงให้คุณเห็นว่าฉันไม่มีภัยคุกคาม,ข้าเห็น แล้วข้าจะต้องแสดงให้ท่านเห็นว่าข้าไม่มีภัยคุกคาม
4C5ED8F64076B048F9149EB32CBC96C1,ฉันเห็น ผู้หญิงคนนี้เธอท้องหรือเปล่า?,ข้าเห็น ผู้หญิงเป็นไปได้ไหมว่านางกำลังตั้งครรภ์?
1B29423F428A6B36046652AE455EA06D,ฉันเห็น ฉันหวังว่าเราจะช่วยเหลือซึ่งกันและกันได้ เอาล่ะไปทำงานกันเถอะ,ข้าเห็น ข้าหวังว่าเราจะช่วยเหลือซึ่งกันและกันได้ เอาล่ะไปทำงานกันเถอะ
8F8244CD49E03203E3F21685A8D46943,ฉันเห็น ฉันจะส่งคนไปตามหาและจับกุมเขา หากคุณมีเวลาช่วยค้นหาบ้านของเขาได้ไหม? เราจำเป็นต้องมีหลักฐาน หากเราจะจำคุกเขา,ข้าเห็น ข้าจะส่งคนไปตามหาและจับกุมเขา หากท่านมีเวลาช่วยค้นหาบ้านของเขาได้ไหม? เราจำเป็นต้องมีหลักฐาน หากเราจะจำคุกเขา
D75BAE7A4C2811D3A934EC8E698BECE3,ฉันเห็น ฉันจะส่งคนไปตามหาและจับกุมเขา หากคุณมีเวลาช่วยค้นหาบ้านของเขาได้ไหม? เราจำเป็นต้องมีหลักฐาน หากเราจะจำคุกเขา,ข้าเห็น ข้าจะส่งคนไปตามหาและจับกุมเขา หากท่านมีเวลาช่วยค้นหาบ้านของเขาได้ไหม? เราจำเป็นต้องมีหลักฐาน หากเราจะจำคุกเขา
0C5250DD4F1631D26FF1959E5C30B3C7,ฉันเห็น ข้อตกลงก็คือข้อตกลง นี่คือการชำระเงินของคุณ,ข้าเห็น ข้อตกลงก็คือข้อตกลง นี่คือการชำระเงินของท่าน
5F248EF94C23807ED526CB903918CB47,ฉันเห็น บางทีพอลอาจจะได้สิ่งที่มีประโยชน์จากสิ่งนี้ ขอบคุณออสการ์,ข้าเห็น บางทีพอลอาจจะได้สิ่งที่มีประโยชน์จากสิ่งนี้ ขอบคุณออสการ์
28B8DF6D45807EBC0F4F8F8C738E5D9C,ฉันเห็น ดีขอบคุณที่ทำให้ฉันรู้มาก กลับไปที่คำถามอื่นของฉัน,ข้าเห็น ดีขอบคุณที่ทำให้ข้ารู้มาก กลับไปที่คำถามอื่นของข้า
3080E07D48DD1FBE350EB99D65453158,ฉันเห็น ฉันจะหาพลั่วได้ที่ไหน?,ข้าเห็น ข้าจะหาพลั่วได้ที่ไหน?
A2F221954B1AB7780FB70FB14A0A5195,ฉันขอความช่วยเหลือจากคุณ คุณให้ฉันยืมหูของคุณได้ไหม?,ข้าขอความช่วยเหลือจากท่าน ท่านให้ข้ายืมหูของท่านได้ไหม?
666ED1F34064BAFC781B379F8381B22F,ฉันเห็นแล้ว… ฉันจะทำอะไรให้คุณได้บ้าง วิสเตอร์ฟิลด์?,ข้าเห็นแล้ว… ข้าจะทำอะไรให้ท่านได้บ้าง วิสเตอร์ฟิลด์?
49728B0F40798D1A7FB16F869D1C95C6,ฉันควรจะสามารถทำเช่นนั้นได้,ข้าควรจะสามารถทำเช่นนั้นได้
82B4962345EA73E054CE0D9F85A6B5B5,ฉันควรจะได้สิ่งเหล่านั้นมาให้คุณ,ข้าควรจะได้สิ่งเหล่านั้นมาให้ท่าน
B75AFF7F4CA006A1F566D880BA4272BB,ฉันควรจะได้สิ่งเหล่านั้นมาให้คุณ,ข้าควรจะได้สิ่งเหล่านั้นมาให้ท่าน
FC2C51C04ACB9ED3EFCE9FA7E4A58849,ฉันควรจะได้สิ่งเหล่านั้นมาให้คุณ,ข้าควรจะได้สิ่งเหล่านั้นมาให้ท่าน
9565785F4340555ADC723BBEE29A60B5,ฉันขายเครื่องเทศให้กับ มาร์ลิน ฟังค์ แต่ฉันยินดีที่จะแบ่งปันผลกำไรกับคุณ,ข้าขายเครื่องเทศให้กับ มาร์ลิน ฟังค์ แต่ข้ายินดีที่จะแบ่งปันผลกำไรกับท่าน
41EC039C4B6C36A1A936A7B41ED61D94,ฉันขายเครื่องเทศให้มาร์ลิน ฟังค์,ข้าขายเครื่องเทศให้มาร์ลิน ฟังค์
4E39B70C4E5A917BFE3031AE75ACB469,ฉันใช้เวลาทั้งชีวิตถูกบอกว่าฉันจะไม่มีค่าอะไรเลย ฉันไม่สามารถทำคณิตศาสตร์หรืออ่านหนังสือได้ดีมาก ไม่สามารถประดิษฐ์อะไรได้เลย และฉันเป็นนักล่าที่แย่มากในหมู่บ้านที่การล่าสัตว์เป็นทุกสิ่งทุกอย่าง,ข้าใช้เวลาทั้งชีวิตถูกบอกว่าข้าจะไม่มีค่าอะไรเลย ข้าไม่สามารถทำคณิตศาสตร์หรืออ่านหนังสือได้ดีมาก ไม่สามารถประดิษฐ์อะไรได้เลย และข้าเป็นนักล่าที่แย่มากในหมู่บ้านที่การล่าสัตว์เป็นทุกสิ่งทุกอย่าง
8AF6796542EACBEF7F66C6929077C3A8,ฉันยังไม่มีเวลา,ข้ายังไม่มีเวลา
8B7FBAB245304717FFFEE381E15AB42B,ฉันยังไม่มีเวลา,ข้ายังไม่มีเวลา
73E2D784438A720A58261FB1FF82D637,ฉันยังคงมีงานที่ต้องทำอยู่ ไม่มีอะไรเปลี่ยนแปลงตั้งแต่เมื่อวาน,ข้ายังคงมีงานที่ต้องทำอยู่ ไม่มีอะไรเปลี่ยนแปลงตั้งแต่เมื่อวาน
9E558A46498F2DB36D14A58BF20980CE,ฉันยังต้องใช้เวลาเตรียมตัวสักครู่,ข้ายังต้องใช้เวลาเตรียมตัวสักครู่
A5347A6D48FBD1BE03C2CAA7DB21F8B0,ฉันขอแนะนำให้คุณพูดคุยกับผู้สมัครก่อนที่จะลงคะแนนเสียง หากคุณมีคำถามใด ๆ โปรดแจ้งให้เราทราบ ฉันเป็นผู้รับผิดชอบการเลือกตั้งในปีนี้!,ข้าขอแนะนำให้ท่านพูดคุยกับผู้สมัครก่อนที่จะลงคะแนนเสียง หากท่านมีคำถามใด ๆ โปรดแจ้งให้เราทราบ ข้าเป็นผู้รับผิดชอบการเลือกตั้งในปีนี้!
81D6ADCF41EFF502CFDCA99B02D84A15,ฉันคิดว่าฉันสามารถสละเวลาสักครู่ คุณกำลังคิดอะไรอยู่?,ข้าคิดว่าข้าสามารถสละเวลาสักครู่ ท่านกำลังคิดอะไรอยู่?
9BD065234090EDA82FA0F5BFF80E0BE4,ฉันคิดว่าฉันทำได้ แต่พวกเขากำลังผ่านอะไรมามากมาย ฉันไม่แน่ใจว่าฉันอยากจะรบกวนเธอเรื่องนี้หรือเปล่า,ข้าคิดว่าข้าทำได้ แต่พวกเขากำลังผ่านอะไรมามากมาย ข้าไม่แน่ใจว่าข้าอยากจะรบกวนนางเรื่องนี้หรือเปล่า
D7A39C71432E6389C477D7BF1D4B5D41,ฉันคิดว่าเราจะดูว่าการตัดสินใจครั้งนี้เป็นสิ่งที่ดีหรือไม่ รับสิ่งนี้ไว้เป็นรางวัล,ข้าคิดว่าเราจะดูว่าการตัดสินใจครั้งนี้เป็นสิ่งที่ดีหรือไม่ รับสิ่งนี้ไว้เป็นรางวัล
58508439479641E0D20207B6F63B03DA,ฉันคิดว่าคุณต้องแยกตัวออกจากงานของคุณ? ฉันไม่คิดว่าฉันจะหนาวขนาดนี้ เอาทองของคุณไป,ข้าคิดว่าท่านต้องแยกตัวออกจากงานของท่าน? ข้าไม่คิดว่าข้าจะหนาวขนาดนี้ เอาทองของท่านไป
